"Burnt Red","17-13","#c6494c"
"Bleeding Heart","17-14","#e66a77"
"Rustic Pottery","17-15","#df745b"
"Candy Corn","17-16","#d9624e"
"Mariposa","17-17","#fcd766"
"Sol De Yucatan","17-18","#f1c96a"
"Oro De Maya","17-19","#ebb454"
"Tesoros","17-20","#dfb170"
"Sorbete De Melon","17-21","#fdae6f"
"Dynamo","17-22","#ef913e"
"Cazuela","17-23","#d07d4d"
"Copper Penny","17-24","#d67953"
"Got The Giggles","17-25","#d5d16b"
"Willow Herb","17-26","#aaac32"
"Fern Glow","17-27","#b6c876"
"Mexican Jade","17-28","#729167"
"San Juan Spritz","17-29","#97d4c0"
"Dinner Mint","17-30","#bce7d1"
"Caribbean Crush","17-31","#86c7bf"
"Teal We Meet Again","17-32","#00908d"
"Crumb Cookie","18-01","#f2f0e6"
"River Rock","18-02","#d8cdc4"
"Grey Mauve","18-03","#cab8ab"
"Luxurious","18-04","#c3b8b7"
"Awakening","18-05","#bb9e9b"
"Mexicali Rose","18-06","#c49b9e"
"Luscious Lilac","18-07","#af8f9e"
"Smoky Quartz","18-08","#a18a8d"
"Garlic Clove","18-09","#ece9dd"
"Lotus Petal","18-10","#f2e9dc"
"Pastel Paper","18-11","#f3eae3"
"Granddad's Girl","18-12","#f4e4d9"
"Beige Llama","18-13","#eedbce"
"Spice Beige","18-14","#dfc4b9"
"Shrimp Salad","18-15","#e3b8a9"
"Salmon Eggs","18-16","#c59687"
"Just Blush","18-17","#ece2e3"
"Rose Blush","18-18","#ead7d9"
"Crushed Roses","18-19","#dab7bb"
"Thornberry","18-20","#b68190"
"Moody Mauve","18-21","#a37379"
"Make Mine Mauve","18-22","#a0666b"
"Berries And Cream","18-23","#9c6071"
"Purple Cabbage","18-24","#7c3f55"
"Belleek","18-25","#f4e5d2"
"Peach Brick","18-26","#e5ccbd"
"Peach Beauty","18-27","#e7c3ab"
"Adorable","18-28","#e3beb0"
"Emberglo","18-29","#c67976"
"Lush Rose","18-30","#be727c"
"Raspberry Ripple","18-31","#b2656c"
"Indian Paintbrush","18-32","#ab5959"
"Wright Autumn Green","FLLW144","#8d8752"
"Wright Tanager Red","FLLW287","#c6494c"
"Wright Mustard","FLLW321","#d8ad39"
"Wright Ochre","FLLW325","#cc8149"
"Wright Midnight","FLLW36","#404149"
"Wright Deep Rust","FLLW370","#ae6456"
"Wright Spring Green","FLLW396","#96af54"
"Wright Bluebird","FLLW514","#356fad"
"Wright Turquoise","FLLW518","#1e8ea1"
"Wright Pottery Red","FLLW539","#d78775"
"Wright Gold","FLLW568","#d1a96b"
"Wright Sun Tan","FLLW570","#d29b6f"
"Wright Raspberry","FLLW577","#a54f5d"
"Wright Quiet Green","FLLW618","#76846b"
"Wright Green Olive","FLLW620","#9da073"
"Wright Oak Bark","FLLW623","#957d6f"
"Wright Cherokee Red Taliesin West","FLLW68","#91493e"
"Wright Old Rose","FLLW705","#c07281"
"Wright Pale Mustard","FLLW724","#bbac7d"
"Wright Dark Eggshell","FLLW726","#c8ac89"
"Wright Echo Blue","FLLW741","#6d9a9b"
"Wright Egyptian Blue","FLLW742","#6d9185"
"Wright Murasaki","FLLW771","#9b8c9f"
"Wright Cornfield Tan","FLLW785","#f9e8a5"
"Wright Flesh Pink","FLLW792","#f7b1a6"
"Wright Grey Tan","FLLW840","#cdba99"
"Wright Stone Grey","FLLW858","#bda496"
"Wright Sky Blue","FLLW864","#96afb7"
"Wright Soft Grey ","FLLW872","#acadad"
"Wright Blue Mist","FLLW892","#93c0c5"
"Wright Lemon White","FLLW917","#e3dec6"
"Wright Pearl Gray","FLLW918","#dacfba"
"Wright Shell Pink","FLLW943","#ecc9ca"
"Wright Cloud White","FLLW961","#d2d4d1"
"Wright Pearl White","FLLW994","#f5e8d9"
"Wright Oyster Shell","FLLW999","#e6e0cc"
